commit_url,num_dfy_files,num_insertions,num_deletions
https://github.com/dafny-lang/Dafny-VMC/commit/dd1244cfaeed7019edd267c1ea0179e0049c379c,2,18,4
https://github.com/dafny-lang/Dafny-VMC/commit/e1bdf432f2ee8853ca7c9ed2437f8cb8429af2f2,3,35,34
https://github.com/dafny-lang/Dafny-VMC/commit/e1f5f34436eb2367c8ed7b3ad00ca198ecefbdcb,1,5,9
https://github.com/dafny-lang/Dafny-VMC/commit/e5ec0c9063bfbae0c2cf8e6408d29bc79ba27a3e,3,38,5
https://github.com/dafny-lang/Dafny-VMC/commit/e84ba787e1e4ec8143bf17741ff7fd950ef23474,2,5,6
https://github.com/dafny-lang/Dafny-VMC/commit/ec4e2a1b47348acf8a1db42b673330c0024e3e74,10,34,11
https://github.com/dafny-lang/Dafny-VMC/commit/ee12d495625bca955365003b2cb349d47a954c74,1,1,1
https://github.com/dafny-lang/Dafny-VMC/commit/ee89e772f1debc33d9424af082b543024727d7fe,1,1,0
https://github.com/dafny-lang/Dafny-VMC/commit/ef3152c851ed989aae375dff558271b6c20d8e48,1,3,3
https://github.com/dafny-lang/Dafny-VMC/commit/f715055e052846157d0794c6b1a0e73484102b75,1,33,0
https://github.com/dafny-lang/Dafny-VMC/commit/f978973469a3203b070a262e123fe1e051b581c8,1,16,7
https://github.com/dafny-lang/Dafny-VMC/commit/f9c67a06277ffb3e8a0160e183710dca4066adbb,1,1,1
https://github.com/dafny-lang/Dafny-VMC/commit/fc97e6277eb5606c8aadd0ad6bfe4c9c7c6cf7b0,8,236,779
https://github.com/dafny-lang/Dafny-VMC/commit/fcab0d9ff1dd29f6aa4c7de4fdefd08cb256a7f9,5,29,10
https://github.com/dafny-lang/Dafny-VMC/commit/fdc1128fd2a0528e1d7ea8780aa73a844d532b9e,1,10,13
https://github.com/dafny-lang/libraries/commit/0255b9a1f49e77a8cb7939554a462e414649c40e,1,4,4
https://github.com/dafny-lang/libraries/commit/0484df0c33de825529285455fb21d61b64cf57e8,2,57,56
https://github.com/dafny-lang/libraries/commit/04b3ec57dc0acffce2c508aa1a4a4fb899a895af,41,996,998
https://github.com/dafny-lang/libraries/commit/07e89fbac78b42635cc01808607a0060dd6daf3b,2,6,2
https://github.com/dafny-lang/libraries/commit/08a29ed0bc5e9cd51b0ab8371ead2ef21c5e05fe,1,1,1
https://github.com/dafny-lang/libraries/commit/13d3b94801cabc019955f689a34624bb36a285b5,1,1,1
https://github.com/dafny-lang/libraries/commit/1676d4b967314772c5296e3ae7f938813f82c805,1,4,4
https://github.com/dafny-lang/libraries/commit/1aafcd7113ea929b86c429a5a73adee25042ef3a,2,75,10
https://github.com/dafny-lang/libraries/commit/1c2fe0576785475b5c6a8042d81c3f4d5c10930c,3,3,3
https://github.com/dafny-lang/libraries/commit/20d90ec43db21d224bb5db0020cc68a2d441143c,1,24,27
https://github.com/dafny-lang/libraries/commit/29248478f4f194282ba5f7de5e8931a3722b4e8c,1,14,11
https://github.com/dafny-lang/libraries/commit/2b00e9da9a8f53e4438f8877f9a64b3e03341fb7,4,11,11
https://github.com/dafny-lang/libraries/commit/2f59298e2cac77a8ca8fca9b64c924269ab79a6b,1,4,4
https://github.com/dafny-lang/libraries/commit/31c1c0eb8755234d2edce003b089b28f82635ade,2,2,3
https://github.com/dafny-lang/libraries/commit/32974fc6a49769a42fb0ce1809d9d18c505f7483,15,45,68
https://github.com/dafny-lang/libraries/commit/34f3206c7383f43c1c05159167c81557042ad602,1,1,0
https://github.com/dafny-lang/libraries/commit/3c717385b345693631d139770593c29c3a9b9399,22,23,23
https://github.com/dafny-lang/libraries/commit/3d221846d1127376ba85e420ec79eadbfbadda14,1,28,3
https://github.com/dafny-lang/libraries/commit/40946a47f941322ee5dd33498cf44b3df210397b,19,160,99
https://github.com/dafny-lang/libraries/commit/44f5891e7b5b21a5f13f139b22fb5559b46de36f,25,25,50
https://github.com/dafny-lang/libraries/commit/4b8201a0766a1a147b6c282aa000e0d6a5b6d0e4,2,0,13
https://github.com/dafny-lang/libraries/commit/4e62b95d9ad8128902e82421031e18ff6bf846ad,4,6,48
https://github.com/dafny-lang/libraries/commit/4f4500d76a68ed7164a550ef14aca9ac807f0eeb,2,11,5
https://github.com/dafny-lang/libraries/commit/547650f9f77a41900f589c385db564ee1ea6d814,1,13,7
https://github.com/dafny-lang/libraries/commit/54f0a04422520da17f451e909d5248b5b546ab03,1,3,2
https://github.com/dafny-lang/libraries/commit/5553fb8edfdcaf3c5e0c77f65148b5e5a9ee1106,2,151,48
https://github.com/dafny-lang/libraries/commit/55d29c83114b260907b3e384756ab54589097582,1,8,3
https://github.com/dafny-lang/libraries/commit/57980c9f227e2468286a541b60c35c612111a381,1,9,9
https://github.com/dafny-lang/libraries/commit/5e67baa09e1bbb7e94a50ae0723dec89a6b36b0d,2,2,7
https://github.com/dafny-lang/libraries/commit/5ecd461c8895b3ee76c3e41b7d8cbefea6619ddb,1,8,9
https://github.com/dafny-lang/libraries/commit/64f00591a133a65c6031e456da0bba28169be71b,1,4,4
https://github.com/dafny-lang/libraries/commit/6869cb0fc68b270c0a4f0d8d8c27de81406a45d0,1,439,408
https://github.com/dafny-lang/libraries/commit/6b1116c3aa0893fe6ce4ce6d3f97507e80513cf8,2,9,2
https://github.com/dafny-lang/libraries/commit/6c46cf4c11cb8a98e0c5de1ec3cefe81ab5a5891,2,116,47
https://github.com/dafny-lang/libraries/commit/6edd8402c8eb957c48959bdb75a2a49fdfe123d9,18,1089,1104
https://github.com/dafny-lang/libraries/commit/717de69d9fc21cfd22a5c2fc35ab1cac0fc2214c,1,2,2
https://github.com/dafny-lang/libraries/commit/73a8b37689b9ff597f923165c0e1259da91fe2ce,1,1,1
https://github.com/dafny-lang/libraries/commit/74f9b0bf8c094aaf74e44c42d2eadc81474fba6b,1,52,24
https://github.com/dafny-lang/libraries/commit/75e27742f74b4302b1e288c9d23ed52221940249,1,4,2
https://github.com/dafny-lang/libraries/commit/79bab235f1ed6687d361991a4cc3ec6bdef64804,1,9,2
https://github.com/dafny-lang/libraries/commit/7c386fa0b4a267715f9bd49948d1af68e1631e6b,6,16,6
https://github.com/dafny-lang/libraries/commit/829ae34d5f7498100a9dc4e054872c58c333950e,1,2,2
https://github.com/dafny-lang/libraries/commit/88f367672cc290653e4d0bee4613607669432ed4,1,18,37
https://github.com/dafny-lang/libraries/commit/89c93ca2a550d5f032af39238f61425478490af9,1,2,2
https://github.com/dafny-lang/libraries/commit/8b0c39969534dfdfb3b9fb4db777bf0cd97066a1,11,37,37
https://github.com/dafny-lang/libraries/commit/8c76457bb07c80c6326732a22d44546d3acb26e5,8,16,16
https://github.com/dafny-lang/libraries/commit/8cf0dc4bb10af5752aa914ac12e92076234de2a1,17,1397,1378
https://github.com/dafny-lang/libraries/commit/8cfeb0d52772429ad8d55b25aef6dfd88bc5c843,11,243,54
https://github.com/dafny-lang/libraries/commit/8f97047b3ef92ecbe68f30648df2fd13a212fef7,2,12,0
https://github.com/dafny-lang/libraries/commit/9137242b2773e002cca9ecd668b05d75ba51366d,1,1,1
https://github.com/dafny-lang/libraries/commit/91ec370dd425cf04085d88f2a8ab2a87543cbdca,2,23,7
https://github.com/dafny-lang/libraries/commit/942be81d480436adcfafb69281edadd96eb02b41,13,426,283
https://github.com/dafny-lang/libraries/commit/99f00c486f5cecb3e30e5ef1f1933adee3b1cfb9,3,185,0
https://github.com/dafny-lang/libraries/commit/9bb96bf59b0b6f1caa02e0ca13d868343452169f,3,29,2
https://github.com/dafny-lang/libraries/commit/9e2c41cba91d8136d0e746c475a0fe155f404b49,6,16,6
https://github.com/dafny-lang/libraries/commit/9ef4bbaff10952a1bd4e8e5306983f493aa438c1,1,42,0
https://github.com/dafny-lang/libraries/commit/aa8d56aad85d866ecf582f39de41c607fd4717de,1,42,30
https://github.com/dafny-lang/libraries/commit/ae8708c091d32383235d5d8c15c08cff05613bbc,8,77,12
https://github.com/dafny-lang/libraries/commit/b0c15d0280c48ae9e7223ce346701fb99a52e3d0,4,232,19
https://github.com/dafny-lang/libraries/commit/b124155439abcd5c5de63b4b21d73afcf04f4aaf,2,10,36
https://github.com/dafny-lang/libraries/commit/b57bcff594637ac298b69ebd59cbd0b097de30b1,2,37,12
https://github.com/dafny-lang/libraries/commit/b7e1abf54d1ff1a645f68769ce2d798fed138fb0,4,276,87
https://github.com/dafny-lang/libraries/commit/bce2bbbf5c992a5b06d843d8905e7bea6c8b9849,1,1,1
https://github.com/dafny-lang/libraries/commit/c8ef2d688affb7ec0ef0f0c5b006a40ce4ad8e5e,5,8,16
https://github.com/dafny-lang/libraries/commit/d1bc8dcdbab0c1fce2ed548768d0100d24248ec2,5,5,5
https://github.com/dafny-lang/libraries/commit/d207fbdff517536cfdd960bd848a4a2a7aff5eb8,3,202,0
https://github.com/dafny-lang/libraries/commit/d64d788dc8e8b0e166a19eab1c6b098d881aec3b,2,16,16
https://github.com/dafny-lang/libraries/commit/db9962acb02eb5701beed55604ed1e5a5f1bb952,2,8,10
https://github.com/dafny-lang/libraries/commit/dbb1949da0e610bd0cc0dfe1ecc751808e928dc4,9,85,145
https://github.com/dafny-lang/libraries/commit/dcfafc72442e4650cc520fc690a97995f7697c1f,1,65,0
https://github.com/dafny-lang/libraries/commit/ddea84fcf45a1b13b239aabdf7d0065d6ac18910,1,1,1
https://github.com/dafny-lang/libraries/commit/df17ba2ee1e9ee0c8ed31372bf475378785a27e7,3,386,0
https://github.com/dafny-lang/libraries/commit/df3baa1ab11389a3b6f4223344215e7963d22c40,1,1,1
https://github.com/dafny-lang/libraries/commit/df5d7810c156bbe58c8338cf1e6e2cb35d5cea3d,4,17,17
https://github.com/dafny-lang/libraries/commit/e0827c523eb0ed550f979c7b7cfe525aa1e867b7,3,179,47
https://github.com/dafny-lang/libraries/commit/e3a3705dd00a6fe05e613a4c73f985c34d79a292,1,2,5
https://github.com/dafny-lang/libraries/commit/e41d57f0259c00093f6be3b35ad81da85d688a0a,2,3,3
https://github.com/dafny-lang/libraries/commit/e81fe4215478852293dd23e234307df3f5ca737c,1,32,28
https://github.com/dafny-lang/libraries/commit/e9b898d0ec08e129b8e61306b2617b36c4ce5d3e,17,160,162
https://github.com/dafny-lang/libraries/commit/ee4aeaf3b0fda61f5ac0da6d38610dcb74d78050,3,26,5
https://github.com/dafny-lang/libraries/commit/efa158a693433843455164d2c916d1750376d2ed,2,16,2
https://github.com/dafny-lang/libraries/commit/f168eb422a0a6aba2011872440353ca6f6f95e02,1,31,5
https://github.com/dafny-lang/libraries/commit/f1c8124dcd20f322b140b3e24290b9492002a53d,1,10,6
https://github.com/dafny-lang/libraries/commit/f3787a6ad7da9f4f02a492480b443071b42c72b4,1,55,55
https://github.com/DanielCavalheiro/CVS-handout1/commit/0e7237ffd8f27ae8e91e01f3d2065025f04418ad,1,11,20
https://github.com/DanielCavalheiro/CVS-handout1/commit/ad5a5a7952a97609bba776fddf2e5a603c283e44,1,17,4
https://github.com/dslogget/CSU55004---Formal-Verification/commit/c1397d206280fb207f5c57e4698c5db2c889d7cd,1,124,33
https://github.com/eligoldweber/specTesting/commit/043298c746dee81ad29bd2dfa46e21bb870e5eb8,2,26,26
https://github.com/eligoldweber/specTesting/commit/5320b48a05cb42f57191d7678ad33ea02f9b4198,1,114,32
https://github.com/eligoldweber/specTesting/commit/900d0fa4037e6f03e3019312f240f076c8d12ca5,1,8,34
https://github.com/eligoldweber/specTesting/commit/a2407de90cb072a6706d0e9e1fb8b4504db3b6e2,3,27,13
https://github.com/GLaDOS-Michigan/verification-class/commit/8f39273f37b6063d0a19a31e79ff99d537878166,1,4,11
https://github.com/guilhermeolivsilva/dafny-mini-project/commit/72c58755dbad5e05c62ded17edaec36e56aef5ec,1,27,13
https://github.com/guilhermeolivsilva/dafny-mini-project/commit/cc49c0b2455733c0cf0b5b147346d605586b2f8c,1,6,0
https://github.com/guimath/BPTree-verif/commit/00b88524b06edb6949fe652c4f8448ac9536caac,1,16,8
https://github.com/guimath/BPTree-verif/commit/0c2bda6796a834e2d20ed1183172f151eea4762f,1,3,8
https://github.com/guimath/BPTree-verif/commit/310a63f2a5872bc644af70f867cab4cff105a32a,1,25,10
https://github.com/guimath/BPTree-verif/commit/4dac7cd7c4d5686a271ff4c44fa4169ed17d4078,1,30,6
https://github.com/guimath/BPTree-verif/commit/54ca1063436e12cd5a38da63d855660b27f35d11,1,21,22
https://github.com/guimath/BPTree-verif/commit/5c50e75e42671b53ba672949a69f52b4fc37b3f1,1,181,148
https://github.com/guimath/BPTree-verif/commit/7906f1f61c312498269500245123ce676c4a05ba,1,9,11
https://github.com/guimath/BPTree-verif/commit/7a473666962aa1a54d8a26ca0db513cf09182cd8,1,2,1
https://github.com/guimath/BPTree-verif/commit/7aaca6804f7d4fab565e74b7fafe4e3e95964133,1,9,8
https://github.com/guimath/BPTree-verif/commit/8ddd0f78cbb3611b8cfcc2e1d5b60472af372cb9,1,3,3
https://github.com/guimath/BPTree-verif/commit/91050d680be9106b2248345c71968ca8548f3527,1,48,24
https://github.com/guimath/BPTree-verif/commit/99ee3b717cc9aec182f4dfc86b2bb8ffdd011e54,1,53,21
https://github.com/guimath/BPTree-verif/commit/a8cad84308a62db841762920251a793617e472da,1,53,21
https://github.com/guimath/BPTree-verif/commit/ab409ad869037b2dfe443eeff7bfe3f461ab9fa0,2,125,127
https://github.com/guimath/BPTree-verif/commit/b587045fd918852fdf3804f12753b04a552b65f1,1,7,4
https://github.com/guimath/BPTree-verif/commit/b6330d027d03daea4ddb8771373d963386bc9336,1,48,19
https://github.com/guimath/BPTree-verif/commit/ba7db4ec49a295e3c4614d70dc11a9c2afad5a18,1,2,13
https://github.com/guimath/BPTree-verif/commit/dfcc65f1b2717f38c3e10295789f76df99559a3c,1,35,3
https://github.com/guimath/BPTree-verif/commit/e3bbdd86909c2ed43e39e226131d0737bd0f92b9,1,15,15
https://github.com/guimath/BPTree-verif/commit/f356496e5a2d38e7b1136dc6c827ed9328207773,1,96,89
https://github.com/guimath/BPTree-verif/commit/f5e97a0e2abe88b87997a039d90bf828a14785f4,1,1,1
https://github.com/guimath/BPTree-verif/commit/f999deebd662765994c5399517201eae0975b036,1,1,1
https://github.com/hath995/dafny-aoc-2019/commit/22a45e013adbb9463fe9f2e3abcfbf1e3b8f8b74,3,16,6
https://github.com/hath995/dafny-aoc-2019/commit/8486797cbaf93d777d2ea7ccaf3ea1caf4dd9d1b,1,5,5
https://github.com/hath995/Dafny-Grind75/commit/33df22d8aec05543f11d0cffe44f5a0cb11c1a48,5,647,9
https://github.com/isobelm/formal-verification/commit/291961643bc0a1bf03015ffef8723a9212d1016f,1,22,24
https://github.com/isobelm/formal-verification/commit/8d0060b2ec8bbc7163773a346c1de00c344e88ce,1,1,1
https://github.com/jasonthewhale/Dafny_Verify/commit/36bd2a11bfe08bc0cdaab4528e6b6d7bdf445824,2,50,7
https://github.com/JoanaSoaresF/ProjectosCVS/commit/924ecd8d2a96259f0a3e4da1591bb063b8f54584,1,64,17
https://github.com/JoanaSoaresF/ProjectosCVS/commit/fb4924e8ace3e546a9c22ce2c112da5e5656416a,1,31,34
https://github.com/joaopascoalfariafeup/DafnyProjects/commit/01e0ae46668e7fe6cbd41dea4f1cdf4cc5602b37,1,114,107
https://github.com/joaopascoalfariafeup/DafnyProjects/commit/32f91207fa520748516f7c41f794ddcb70c6f1c2,1,2,7
https://github.com/joaopascoalfariafeup/DafnyProjects/commit/4ea3e07254511a91493ad9765ea5f5d6f524fcb4,1,1,34
https://github.com/joaopascoalfariafeup/DafnyProjects/commit/9fcc78601c0db51d896b2aeabbe548cf133c260d,1,26,0
https://github.com/joaopascoalfariafeup/DafnyProjects/commit/eb562e5b2d2008647c70aa5debf2fa5c1438af72,1,1,2
https://github.com/jonhnet/vmware-verification-2023/commit/123744e555dfba4cf8803e54f6c98db4a40c8c85,3,140,110
https://github.com/jonhnet/vmware-verification-2023/commit/d2e3bdcfe7517be9afb069d3a96c0be9ffe01598,1,3,3
https://github.com/jorge-jbs/TFG/commit/0126bd3f47c0521b53b451db6116ac2788650763,1,11,4
https://github.com/jorge-jbs/TFG/commit/0b91e0612606681e962c1bcb284cbd55dda59f20,7,15,655
https://github.com/jorge-jbs/TFG/commit/103d8c06809878fadecc87d1db93707982e091f8,2,6,6
https://github.com/jorge-jbs/TFG/commit/1268afbd61b2d63b07cb1249e3415d9d17e624ea,1,1,3
https://github.com/jorge-jbs/TFG/commit/1c79768c02793823b283d6edb40ef06a1dc1184b,1,1,1
https://github.com/jorge-jbs/TFG/commit/57bf886372c38d91c4786b4b3d71ba1b9d7764f4,3,146,9
https://github.com/jorge-jbs/TFG/commit/617f0cb0833ec850d6efee53647a62e4d4794f35,2,43,13
https://github.com/jorge-jbs/TFG/commit/69ac52262ea7ae5631f8411c6e5acb4f8422a783,3,12,20
https://github.com/jorge-jbs/TFG/commit/73cf403730957e9b6e768e836781c6b149b8fc54,1,52,26
https://github.com/jorge-jbs/TFG/commit/812b3d6a63fead570b378cc0986ee1bb66f8a915,1,0,1
https://github.com/jorge-jbs/TFG/commit/81e3ecec9d0b988f2256268c2168d9787c85a347,2,46,46
https://github.com/jorge-jbs/TFG/commit/8c033e602c117c6aba30b989ad89dfbc2daa292b,1,111,0
https://github.com/jorge-jbs/TFG/commit/98d1d9ae160778a6b5fff5a624ea76e80ebeebb8,1,2,2
https://github.com/jorge-jbs/TFG/commit/9fbcf4c722d9edd84fd8adeffd9f8a07f457eb1a,1,57,2
https://github.com/jorge-jbs/TFG/commit/a2cc20d99f69eb92ce34491ab47b86fe8420fec2,3,56,53
https://github.com/jorge-jbs/TFG/commit/a5766134d7c75232f12e320aea8115a6ddd621ff,3,90,101
https://github.com/jorge-jbs/TFG/commit/bdebbd19ae661220a3af5912e495ec9fba484a42,1,8,8
https://github.com/jorge-jbs/TFG/commit/c17afe0356f171a24789a723f45367f281f6c401,1,1,1
https://github.com/jorge-jbs/TFG/commit/d4a29bfcdad438121cae440e1062e77ffdc4610e,2,415,153
https://github.com/jorge-jbs/TFG/commit/d545dd0795ccbe80a424c8e3b2e4ba0a2c704be2,1,65,5
https://github.com/jorge-jbs/TFG/commit/dcc06f9385b953ed6631b5be2d0f85ebc38ad10b,1,2,2
https://github.com/jorge-jbs/TFG/commit/df02109788a9a2459aac1edf6ffbfa3ce0e136b4,1,4,4
https://github.com/jorge-jbs/TFG/commit/e00a9ea84109cbdc2bd3bca750fb0085b1243ae8,1,1,1
https://github.com/jorge-jbs/TFG/commit/e17d11d01ea90420d5a011a18e8ad39f49aa5694,1,3,11
https://github.com/jorge-jbs/TFG/commit/e632e0d8a9be690d9d39c1289ea4cf6d67a41cda,1,92,1
https://github.com/juletx/MFDS/commit/259edbf880a1b1ff23365035ed1b0051c23e93f0,1,210,0
https://github.com/juletx/MFDS/commit/3a2729730c8cbfb90d182172361b7a64f2918c37,2,46,86
https://github.com/just-me-/dafny-language-server/commit/03304845b1edba8fcbc0769052b5adea2ba36c64,9,0,0
https://github.com/just-me-/dafny-language-server/commit/19e6e77c59b26d35123693bd88521ebbab1a0712,1,10,10
https://github.com/just-me-/dafny-language-server/commit/37bc77b4ed3f08363a4f4319212347403f370498,8,68,3
https://github.com/just-me-/dafny-language-server/commit/39d9d1aa2400f52422014e785b972ac9426d9b0d,1,6,2
https://github.com/just-me-/dafny-language-server/commit/3c55c4a06976265e7ce74b60d169e6a70cfcc601,2,8,4
https://github.com/just-me-/dafny-language-server/commit/48195c144e3cd2b6f9c8547ae964743622921c96,1,0,108
https://github.com/just-me-/dafny-language-server/commit/54db2c751ab76e8fef985bd161ba3d704d9fd774,1,2,2
https://github.com/just-me-/dafny-language-server/commit/5f153447b6ac1b0f904290d4eb3d7bd21ccc2e1b,1,14,4
https://github.com/just-me-/dafny-language-server/commit/7153d2c8b51fa41dbb198bb03800d89741c014b3,1,1,1
https://github.com/just-me-/dafny-language-server/commit/8e42694c79fa799e8d9d95bc99acffebbc46616e,1,2,2
https://github.com/just-me-/dafny-language-server/commit/e0b487fc113a1f8e93cc73b7200b78f48823c32a,2,14,4
https://github.com/just-me-/dafny-language-server/commit/e435b67e5b5cf0e086b786bf8a61e1e9e83054f3,254,3203,2247
https://github.com/just-me-/dafny-language-server/commit/e77e59162ea5bb5179ebba0a72c13095f0196748,1,,
https://github.com/langacristian/Formal-Methods-Project/commit/2eb28f586d632b02710ad85c68c260ea400e120c,1,2,7
https://github.com/LucasGCardoso/FormalMethods/commit/29714cb82d988f9572f5addc8700065bac6dec11,11,199,0
https://github.com/MarkValman/groupTheory/commit/b6ed2b0248614e56f43d42f7293d65ef6ccc25a6,2,141,4
https://github.com/monadius/dafny_examples/commit/11beb0bab4d9bc0df9020629d492956a20109dbe,1,50,50
https://github.com/monadius/dafny_examples/commit/30455855026b69933a4f39841066ee6a11d95593,1,2,1
https://github.com/monadius/dafny_examples/commit/37719c5ca6d1a63c2bc982f5e081cb6f334c2652,1,1,10
https://github.com/monadius/dafny_examples/commit/3d9811d953808dd04a910517cf1c64c11d684850,4,285,69
https://github.com/monadius/dafny_examples/commit/4183c3fdfde078e57dd056525d0471e45ebb9931,2,38,26
https://github.com/monadius/dafny_examples/commit/4709d8f52fb8921466a81a486ec10ca7a59cba63,6,57,47
https://github.com/monadius/dafny_examples/commit/87e40ad5a601b329f023672cd7442aaeaf30cc93,2,3,20
https://github.com/monadius/dafny_examples/commit/935b58cedae43c21632f49ea6bc7735f8b43219a,1,1,1
https://github.com/monadius/dafny_examples/commit/a99a62f3fd1a1122b01361a58b8b8fb013912719,2,37,4
https://github.com/monadius/dafny_examples/commit/ba486a1fd74f30fa6f1b02142a10975bf8f98490,3,6,4
https://github.com/monadius/dafny_examples/commit/c2349b82753475c02fd30f28e2e71bd1ad1aa497,1,4,1
https://github.com/monadius/dafny_examples/commit/c9ee30d6512cc25d9596776e842c210af82438c7,1,49,0
https://github.com/monadius/dafny_examples/commit/d32d895302ced266bc12c88d1bc295dd0d7989e0,1,2,2
https://github.com/monadius/dafny_examples/commit/fd97c56f90a00607c6c193db28a008e4a070d959,1,1,16
https://github.com/namin/dafny-sandbox/commit/011eb6e403575a1024d1183cd762f95fa62e15e4,1,7,5
https://github.com/namin/dafny-sandbox/commit/06bda53d3a6767486331f92a0b982cfd3546a59f,1,24,7
https://github.com/namin/dafny-sandbox/commit/21e148e267228a52ef474c53194d2ab052471915,2,190,190
https://github.com/namin/dafny-sandbox/commit/2f7e2beb57f6678bdb8327310139b0bbdbb4e30c,1,15,3
https://github.com/namin/dafny-sandbox/commit/64a0fd460625de89298119ca29d6c4f52cb4e224,1,57,35
https://github.com/namin/dafny-sandbox/commit/654bcf47fb0e76123bc1bb3f3d1fa0be6fb3241e,1,524,0
https://github.com/namin/dafny-sandbox/commit/69a4753503d37bbd9843f9383c6778eae530e06d,1,3,1
https://github.com/namin/dafny-sandbox/commit/773b83ed7d50e63eb8d91e118951debd63f8a46a,7,1110,1102
https://github.com/namin/dafny-sandbox/commit/a3bd591d6b31386bd2f8a71641a7135dba43937b,1,20,18
https://github.com/namin/dafny-sandbox/commit/aac2ae06c54c42e4abdc5df0c03696ec5deafbd6,1,1,1
https://github.com/namin/dafny-sandbox/commit/d007d368b9bd0082ba48b4f2104346469599b4cb,1,1,1
https://github.com/namin/dafny-sandbox/commit/d1b5860ed85f73bf873cb8e59ca938919faa8243,1,1,1
https://github.com/namin/dafny-sandbox/commit/e3019952a82a8c95f46c74975e0d234cd006ff31,2,2585,2650
https://github.com/pemesteves/MFES_2021/commit/49edd1c2d6281f8efb47f2aee660a6014714586d,1,4,4
https://github.com/pemesteves/MFES_2021/commit/6b167e8d129e2b848c83f5bccc7973b11fef5eeb,1,5,3
https://github.com/pemesteves/MFES_2021/commit/749878558d3623bd383ed261ffdbf30757002f7f,1,20,32
https://github.com/pemesteves/MFES_2021/commit/8a11084228a98476cf9a067ad9966f12b085987b,1,9,9
https://github.com/pemesteves/MFES_2021/commit/a3c3591d844b2a2f41eac660ca37879aad6baa3d,2,72,0
https://github.com/pemesteves/MFES_2021/commit/c7e6ba90995027dc85e903cd9604f5879072ad3a,1,2,5
https://github.com/pemesteves/MFES_2021/commit/dba3ef48e15fa0b07b127842a301263f9764e3ca,1,29,9
https://github.com/pemesteves/MFES_2021/commit/e52bfdda7f3c0ea652d946127ed68068c323a262,1,5,6
https://github.com/pemesteves/MFES_2021/commit/ee1bd7899fa662a2e4951b59452adac029fbf892,1,7,5
https://github.com/Rayyan-Mehmood/Formal-Verification-Project/commit/0c2e5a6478d6ec2703e9c434dff8c54b2077c3ec,1,1,1
https://github.com/Rayyan-Mehmood/Formal-Verification-Project/commit/2f6166e31c3d3a22f486e5253a358d0f3cf8504f,1,2,2
https://github.com/Rayyan-Mehmood/Formal-Verification-Project/commit/5422fb2151f88566b37f5678d3fb6fd01a8d4ff1,1,4,6
https://github.com/Rayyan-Mehmood/Formal-Verification-Project/commit/d922111b6d7300edb854d2d1d5ae0776f6a20258,1,1,1
https://github.com/secure-foundations/ironsync-osdi2023/commit/0001715e44767490270859e669db2f50b9581026,1,2,10
https://github.com/secure-foundations/ironsync-osdi2023/commit/00510b60be840f8a5f0ea561748919b8c8c7d9fe,1,1,1
https://github.com/secure-foundations/ironsync-osdi2023/commit/00e3beae3d89654f1fbe2f459c0f16561e72f04e,4,169,65
https://github.com/secure-foundations/ironsync-osdi2023/commit/011ed5fbe148295657d19399ae10441ce02b1de2,1,1,1
https://github.com/secure-foundations/ironsync-osdi2023/commit/01f7e29038246e935187b78a0d12c968d385850b,1,4,0
https://github.com/secure-foundations/ironsync-osdi2023/commit/02b4cc49cb405f9aa78eae4dcef18690c923e25b,1,11,3
https://github.com/secure-foundations/ironsync-osdi2023/commit/02e9aebea736fce548f927b2b0f6fa3014e4c9f4,2,38,4
https://github.com/secure-foundations/ironsync-osdi2023/commit/036eaf4bfefecc71a09bcf4438e4fe0581766fe8,4,94,41
https://github.com/secure-foundations/ironsync-osdi2023/commit/046d32ac337253af7748c40748bfe62bb6d790a5,1,1,1
https://github.com/secure-foundations/ironsync-osdi2023/commit/04ae9b8c1f1be65a0f6e799e95091e5a6eb33d0a,5,115,89
https://github.com/secure-foundations/ironsync-osdi2023/commit/04f3dc060c03884724f14d2fe9610ecce8956e1c,1,1,1
https://github.com/secure-foundations/ironsync-osdi2023/commit/059e76492924bff47e3432ca5cebf421870037a6,5,38,14
https://github.com/secure-foundations/ironsync-osdi2023/commit/060b01d9e38a9101ab47dded1c02c4621f2856f4,1,35,9
https://github.com/secure-foundations/ironsync-osdi2023/commit/06d34c3f111a229cd8dffcbc382c6b9c2c1c5928,1,43,4
https://github.com/secure-foundations/ironsync-osdi2023/commit/077129999785db3da756c5a00331767749b3bc9c,2,10,4
https://github.com/secure-foundations/ironsync-osdi2023/commit/07a4a30787c6b2eea61dfb673fc20bbf7c7df34e,1,0,1
https://github.com/secure-foundations/ironsync-osdi2023/commit/07c19ffa0380df063a3df68b76103882851fdf42,1,11,5
https://github.com/secure-foundations/ironsync-osdi2023/commit/0879586cbaa6130ff663209a6a0b7e4d14d2e98c,2,50,39
https://github.com/secure-foundations/ironsync-osdi2023/commit/08aa50f53657225f37605e2c0235930a37d51213,1,32,32
https://github.com/secure-foundations/ironsync-osdi2023/commit/091fdf0f84ed0d53c6b2f23b08f3f9d23edf3398,1,4,5
https://github.com/secure-foundations/ironsync-osdi2023/commit/0a948faa095a8827ea918a4d424d9648c1d2a361,1,2,1
https://github.com/secure-foundations/ironsync-osdi2023/commit/0bf3a6339d30ea62f9ae541407f7bbcf27b02782,1,3,3
https://github.com/secure-foundations/ironsync-osdi2023/commit/0bf4fc70523446b5548f11381b25a47566393ba4,1,1,2
